DocId,ProcessedTweet,OriginalTweet
427,romney's trickledown government jibe shows that his party's economic policy has been reduced to a cheap shot #debates,Romney's trickle-down government jibe shows that his party's economic policy has been reduced to a cheap shot. #debates
431,#obamanomics where the jobs are low wage sectors add most jobs in the past year #fraudward #obama2012 #debate #tcot,#Obamanomics Where The Jobs Are: Low Wage Sectors Add Most Jobs In The Past Year http://t.co/C7DxKb1r #FraudWard #Obama2012 #debate #tcot
434,mitt romney points out the difference between republican and democratic mores #debate2012 #cunydb8watch,Mitt Romney points out the difference between Republican and Democratic mores. #debate2012 #CUNYdb8watch
436,moderator mr president talk about your trickle down approach obama well first lets talk about what we need to do in schools um no,Moderator: Mr. President --  talk about your trickle down approach. Obama: Well first lets talk about what we need to do in schools. Um no
437,america does best when the middle class does best hell yes #obama #twudebate,America does best when the middle class does best Hell yes! #obama #twudebate
439,is mitt romney high look at his eyes rt if you agree #debate,Is Mitt Romney high? Look at his eyes. RT if you agree. #debate
440,the debate only started six minutes ago and i'm already annoyed by obama #debates,The debate only started six minutes ago and I'm already annoyed by Obama #debates
441,the way president obama takes time out to shout his first lady out i sooooo adore,The way President Obama takes time out to shout his First Lady out ! I sooooo Adore
442,watching the #debates about to be enjoying a pumpkin spice shake from culvers,watching the #debates --  about to be enjoying a pumpkin spice shake from Culvers.
444,watch live president obama discusses his specific plans to keep us moving forward in the first,!!RT @BarackObama Watch live: President Obama discusses his specific plans to keep us moving forward in the first ... http://t.co/vDNBy1GN
446,#romney i'm sure this was the most romantic place you could imagine here with me wishing #obama happy anniversary #debates,#romney: i'm sure this was the most romantic place you could imagine --  here with me wishing #obama happy anniversary #debates
449,the #debate starts on jobs #romney going with stories of a female voter #obama going to numbers but #romney won first laugh of night,the #debate starts on jobs - #romney going with 'stories' of a female voter --  #obama going to numbers. but #romney won first 'laugh' of night
451,obama cites educational endeavors as a way to boost economy noble but the not role of american education at its inception #debates,Obama cites educational endeavors as a way to boost economy. Noble --  but the not role of American education at its inception. #debates
453,obama said next year he won't celebrate anniversary in front of mil ppl that's right he'll be home in chicago #denverdebate,Obama said next year he won't celebrate anniversary in front of 40 mil ppl That's right! He'll be home in Chicago! #denverdebate
454,oh in liveblog is it me but i'm already zoning out on the obama answer via #debates,OH in liveblog: Is it me -- but i'm already zoning out on the Obama answer. via @waltershapiroPD http://t.co/uZrYVSdT #Debates
455,mitt romney i disagree with your decision to marry michelle on day one i'll reverse that policy #debate,Mitt Romney: I disagree with your decision to marry Michelle. On Day One --  I'll reverse that policy. #debate
456,i would be so excited if i was mitt romney he just met the president,I would be so excited if i was Mitt Romney --  he just met the President
459,there's something about romney's eyes that scare the shit out of me obama's eyes are kind and welcoming #obama2012,There's something about Romney's eyes that scare the shit out of me. Obama's eyes are kind and welcoming. #Obama2012
460,minutes into the debate and already offering real solutions offering the failed policies of the past #obama2012,3 minutes into the debate and already @BarackObama offering real solutions.  @MittRomney offering the failed policies of the past #obama2012
467,aha me and were on the phone and hung up to go watch the #debates lol,Aha me and @Yomira_Gee were on the phone and hung up to go watch the #Debates ! (: Lol
468,can't get a job if you don't know how to do the work education investment is the biggest jobs program out there #debates,Can't get a job if you don't know how to do the work. Education investment is the biggest jobs program out there #debates
470,romney jokes most romantic place here with me on obama anniversary #copolitics #denverdebate,Romney jokes most romantic place here with me on Obama anniversary. #copolitics #DenverDebate
473,president obama said happy anniversary to his wife before he started the debate #truelove #realniggawassup,President Obama Said Happy Anniversary To His Wife Before He Started The Debate. #TrueLove #RealNiggaWassup
475,barack obama dan mitt romney berhadapan untuk pertama kalinya dalam debat kandidat presiden as di universitas de,Barack Obama dan Mitt Romney berhadapan untuk pertama kalinya dalam debat kandidat Presiden AS di Universitas De... http://t.co/tFQW9IXW
478,#xboxpoll how are you president obama going to help the middle class in healrh care,#xboxpoll how are you president obama going to help the middle class in healrh care
486,romney gets first catch phrase of night with trickle down government #debates,RT @TobinCommentary: Romney gets first catch phrase of night with trickle down government. #debates
498,president obama over the last months weve seen million jobs in the private sector created,RT @Obama2012: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created.
502,i will be tracking how many times #startups are mentioned in #denverdebate so far once yr low,I will be tracking how many times #startups are mentioned in #DenverDebate -- so far @MittRomney once (30 yr low) @StartupCircle
