Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
back ,3.694383,149.000000,52.000000,2.865385
swtzld ,0.000000,1.000000,1.000000,1.000000
caymans ,0.361302,2.000000,2.000000,1.000000
start ,1.742165,81.000000,40.000000,2.025000
small business ,15.532278,804.000000,244.000000,6.590934
mitt romney rebut ,53.459348,7927.000000,2631.000000,9.050591
grander promise ,1.610595,20.000000,10.000000,4.000000
wife ,1.501838,16.000000,8.000000,2.000000
obama comparing ,15.681776,1711.000000,752.000000,4.275632
similarities ,0.000000,1.000000,1.000000,1.000000
differences ,1.073316,15.000000,8.000000,1.875000
barack obama ,18.384591,1839.000000,795.000000,5.230177
voice ,3.647742,91.000000,36.000000,2.527778
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
y'all ,1.828047,56.000000,19.000000,2.947368
figure ,0.656919,9.000000,4.000000,2.250000
just feel ,9.224474,1185.000000,415.000000,5.503078
stupid emanating ,1.898726,75.000000,29.000000,4.607143
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
just rolls ,7.532458,1047.000000,363.000000,4.391967
waves ,0.000000,1.000000,1.000000,1.000000
president obama ,25.173860,2573.000000,1129.000000,4.561346
like ,12.308358,1287.000000,430.000000,2.993023
financial aid ,2.940015,36.000000,13.000000,5.475000
areas ,0.565564,2.000000,2.000000,1.000000
rebuild ,0.592733,12.000000,6.000000,2.000000
bottom ,0.767629,6.000000,5.000000,1.200000
going ,3.576472,247.000000,143.000000,1.727273
romney ,28.494119,4212.000000,1450.000000,2.904828
jokes ,1.299087,19.000000,8.000000,2.375000
ha ha ha ,3.252872,27.000000,16.000000,1.687500
stick ,0.742190,9.000000,5.000000,1.800000
point ,1.250893,32.000000,16.000000,2.000000
#mittromney help ,4.849760,152.000000,77.000000,4.055053
going ,3.576472,247.000000,143.000000,1.727273
honest ,0.639455,4.000000,4.000000,1.000000
one ,2.961748,182.000000,83.000000,2.192771
hates conflict ,0.763454,15.000000,5.000000,5.250000
watching ,3.296717,158.000000,107.000000,1.476636
#debates makes ,10.967890,416.000000,193.000000,4.666494
uncomfortable ,0.790476,11.000000,4.000000,2.750000
sweaty ,0.865283,4.000000,2.000000,2.000000
presidential debate w ,13.586418,667.000000,322.000000,7.770098
smoothest vodka w cran ,1.997162,67.000000,20.000000,15.235294
lime ,0.446581,3.000000,2.000000,1.500000
time ,3.777322,170.000000,90.000000,1.888889
just ,7.052906,1044.000000,361.000000,2.891967
jim lehrer aged ,5.511484,91.000000,35.000000,7.700000
obama ,15.681776,1709.000000,751.000000,2.275632
last years ,5.747384,168.000000,96.000000,3.978947
ideas ,1.089280,14.000000,8.000000,1.750000
republicans ,1.404405,26.000000,11.000000,2.363636
listened ,0.388934,3.000000,2.000000,1.500000
oh ,1.850072,86.000000,42.000000,2.047619
ones ,0.986830,13.000000,7.000000,1.857143
bush like nclb ,14.177164,1348.000000,453.000000,8.629387
fix economy ,3.772670,57.000000,38.000000,2.935714
blaming china ,4.516908,142.000000,87.000000,3.604938
things ,1.891091,64.000000,33.000000,1.939394
conservatives say #debates ,10.774251,588.000000,289.000000,7.060024
#presidentialdebate ,2.027227,107.000000,54.000000,1.981481
like ,12.308358,1287.000000,430.000000,2.993023
life tho ,2.725417,56.000000,29.000000,3.875000
shut ,1.080813,46.000000,26.000000,1.769231
major differences ,2.347119,35.000000,17.000000,4.097222
one guy creates jobs ,13.205248,585.000000,268.000000,9.037622
one guy talks ,7.689388,340.000000,161.000000,6.553882
policies ,0.929432,16.000000,8.000000,2.000000
create jobs ,8.565520,342.000000,146.000000,4.795334
wasting time ,4.424771,176.000000,93.000000,3.888889
talking ,3.014454,164.000000,86.000000,1.906977
fat people hating wife ,7.353657,295.000000,133.000000,8.651450
barrack ,0.701279,8.000000,5.000000,1.600000
stream ,0.987418,16.000000,7.000000,2.285714
throttled ,0.000000,1.000000,1.000000,1.000000
smart way ,3.429621,97.000000,61.000000,3.750980
romney twitter list ,32.633923,4319.000000,1495.000000,7.168342
obama list ,16.594450,1723.000000,759.000000,4.025632
seems ,1.399750,67.000000,24.000000,2.791667
#romney ,3.884737,199.000000,86.000000,2.313953
already looking ,6.388136,380.000000,151.000000,4.935275
insulated america ,4.019640,173.000000,88.000000,3.965517
obama ,15.681776,1709.000000,751.000000,2.275632
president ,9.492084,864.000000,378.000000,2.285714
next ,1.695971,28.000000,13.000000,2.153846
years ,3.683630,120.000000,76.000000,1.578947
want ,3.983318,228.000000,134.000000,1.701493
live ,1.972954,44.000000,12.000000,3.666667
america ,4.019640,171.000000,87.000000,1.965517
romney suggests ,28.494119,4214.000000,1451.000000,4.904828
need investment ,3.043749,121.000000,78.000000,3.052632
energy ,5.258574,245.000000,93.000000,2.634409
trade ,3.411299,54.000000,32.000000,1.687500
balanced budget ,4.345374,83.000000,38.000000,4.427692
small biz growth slowing bc ppl ,14.831335,605.000000,182.000000,22.548160
believe ,1.938674,66.000000,35.000000,1.885714
starting ,0.949457,10.000000,8.000000,1.250000
usa ,0.628476,3.000000,3.000000,1.000000
financing ,0.000000,1.000000,1.000000,1.000000
tighter ,0.000000,1.000000,1.000000,1.000000
offense ,0.845195,2.000000,2.000000,1.000000
mitt romney really looks like ,73.282756,9894.000000,3285.000000,14.892754
mayor ,1.118688,12.000000,11.000000,1.090909
whos ville ,0.622022,5.000000,3.000000,3.500000
grinch stoled christmas tho ,2.411091,48.000000,23.000000,10.333334
funny ,1.424431,44.000000,29.000000,1.517241
romney ,28.494119,4212.000000,1450.000000,2.904828
obama actually look like ,32.442013,3321.000000,1319.000000,9.993568
like ,12.308358,1287.000000,430.000000,2.993023
see ,2.616374,139.000000,81.000000,1.716049
changes tonight ,4.342541,154.000000,62.000000,4.891228
think ,2.038104,179.000000,97.000000,1.845361
say ,2.928360,266.000000,132.000000,2.015152
#romney ,3.884737,199.000000,86.000000,2.313953
early lead ,1.183416,17.000000,10.000000,3.666667
debate ,7.669656,432.000000,239.000000,1.807531
fell like ,12.643467,1292.000000,433.000000,4.659690
mitt romney becomes president china ,67.667535,8975.000000,3104.000000,13.741243
blow us tf ,6.164542,222.000000,89.000000,6.198788
just turned ,7.380014,1050.000000,364.000000,4.891967
volume ,0.000000,1.000000,1.000000,1.000000
tv ,2.211921,49.000000,34.000000,1.441176
want ,3.983318,228.000000,134.000000,1.701493
hear ,2.917227,112.000000,57.000000,1.964912
syllable ,0.000000,1.000000,1.000000,1.000000
lies uttered ,1.745168,30.000000,17.000000,3.300000
weak bc ,2.786737,50.000000,17.000000,5.600000
keeps trying ,3.200055,96.000000,53.000000,4.097402
take low jabs ,4.954315,168.000000,73.000000,8.095238
president ,9.492084,864.000000,378.000000,2.285714
#presidentialdebate ,2.027227,107.000000,54.000000,1.981481
barrack ,0.701279,8.000000,5.000000,1.600000
voters ,0.446955,7.000000,4.000000,1.750000
like ,12.308358,1287.000000,430.000000,2.993023
know ,3.410289,240.000000,145.000000,1.655172
vote ,3.715183,150.000000,96.000000,1.562500
something ,1.547296,70.000000,34.000000,2.058824
timeline ,0.683498,4.000000,4.000000,1.000000
showing time ,5.013633,186.000000,99.000000,3.666667
seconds ,1.049402,19.000000,8.000000,2.375000
scroll ,0.000000,1.000000,1.000000,1.000000
pages ,0.537205,5.000000,3.000000,1.666667
insane ,0.326598,4.000000,2.000000,2.000000
mitt romney soooo f ,55.489029,7947.000000,2638.000000,11.983924
fake ,1.435347,53.000000,22.000000,2.409091
juss like ,12.308358,1289.000000,431.000000,4.993023
sneaky ass bitches ,7.960955,300.000000,106.000000,9.054235
smile ,1.291877,30.000000,13.000000,2.307692
ya face ,4.693911,216.000000,87.000000,5.325831
talk shit ,7.159293,367.000000,176.000000,4.130644
ya back ,5.171785,190.000000,66.000000,5.793956
mitt romney ain't pay ,59.775311,8190.000000,2738.000000,11.305525
tax ,5.718614,221.000000,95.000000,2.326316
mitt romney ain't pay ,59.775311,8190.000000,2738.000000,11.305525
tax ,5.718614,221.000000,95.000000,2.326316
obama ,15.681776,1709.000000,751.000000,2.275632
focused ,0.516988,2.000000,2.000000,1.000000
future ,1.784355,29.000000,19.000000,1.526316
good ,2.209311,145.000000,63.000000,2.301587
children ,0.414242,5.000000,4.000000,1.250000
kind ,1.377963,27.000000,24.000000,1.125000
lives ,0.000000,1.000000,1.000000,1.000000
guys want ,5.362110,266.000000,155.000000,3.511017
kids ,1.142676,16.000000,9.000000,1.777778
#obama2012 ,2.710829,42.000000,16.000000,2.625000
mitt romney says ,57.238251,8167.000000,2717.000000,8.843694
never paid less ,4.139176,131.000000,56.000000,6.690476
taxes ,5.556831,173.000000,81.000000,2.135802
think ,2.038104,179.000000,97.000000,1.845361
fair ,0.705635,17.000000,7.000000,2.428571
money ,2.864158,79.000000,42.000000,1.880952
middle class americans ,7.862451,164.000000,71.000000,6.888360
already ,4.307305,268.000000,103.000000,2.601942
dumped ,0.000000,1.000000,1.000000,1.000000
obamacare taxes ,6.102556,180.000000,84.000000,4.469135
romney's face ,8.012810,499.000000,167.000000,5.844069
listening ,1.433650,37.000000,23.000000,1.608696
obama's bullshit ,4.872076,214.000000,76.000000,5.281935
priceless ,0.607143,5.000000,4.000000,1.250000
trying ,1.997536,69.000000,42.000000,1.642857
hard ,1.614294,52.000000,27.000000,1.925926
laugh ,1.471150,32.000000,23.000000,1.391304
good night everyone ,5.433667,235.000000,105.000000,6.564213
watching ,3.296717,158.000000,107.000000,1.476636
#debates ,7.845891,319.000000,156.000000,2.044872
make sure ,5.852924,227.000000,107.000000,4.128138
registered ,0.839484,9.000000,8.000000,1.125000
vote now ,7.694177,380.000000,184.000000,4.176136
go ,3.080111,137.000000,72.000000,1.902778
quit sweet talkin ,3.415060,49.000000,18.000000,8.541667
ugly wife ,2.935191,32.000000,16.000000,4.000000
start talkin ,2.891101,100.000000,48.000000,4.400000
bullshit ,1.837847,55.000000,27.000000,2.037037
serious business time #debates #stolentweet ,18.732122,871.000000,362.000000,15.322747
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
make history ,4.571909,180.000000,83.000000,4.028138
just say fuck ,12.315374,1505.000000,598.000000,6.764262
debate ,7.669656,432.000000,239.000000,1.807531
wanna ,2.536664,124.000000,42.000000,2.952381
president ,9.492084,864.000000,378.000000,2.285714
walks ,0.977001,4.000000,4.000000,1.000000
guys ,1.378792,38.000000,21.000000,1.809524
making fun ,2.178905,46.000000,24.000000,4.333334
mitt romney ha ha ,56.712220,7951.000000,2646.000000,7.738091
hope none ,3.017185,92.000000,33.000000,5.013889
followers get butthurt ,7.928630,455.000000,195.000000,6.847368
retweets ,0.487668,4.000000,2.000000,2.000000
tweets tonight ,5.830866,185.000000,81.000000,4.282895
take ,3.728621,139.000000,63.000000,2.206349
democrat ,0.248187,3.000000,3.000000,1.000000
first flatscreen ,2.846274,142.000000,57.000000,4.500000
get ,7.505716,446.000000,190.000000,2.347368
led ,0.000000,1.000000,1.000000,1.000000
yo ,1.113147,35.000000,12.000000,2.916667
president obama's blue tie ,16.365197,1111.000000,455.000000,11.822279
strobing ,0.000000,6.000000,6.000000,1.000000
tv ,2.211921,49.000000,34.000000,1.441176
first gaffe ,4.008720,155.000000,63.000000,4.642857
crrrying give ,2.374226,77.000000,42.000000,3.829268
weak ,1.368920,14.000000,7.000000,2.000000
hungry ,1.307187,10.000000,7.000000,1.428571
mitt romney's voice even sounds like ,50.374446,5765.000000,1867.000000,18.079178
voice ,3.647742,91.000000,36.000000,2.527778
liar lol ,3.991333,141.000000,68.000000,3.650000
hell ,1.461530,62.000000,31.000000,2.000000
latin america ,5.856418,209.000000,104.000000,4.200811
mean drug trade ,4.680012,108.000000,61.000000,6.508929
latin america ,5.856418,209.000000,104.000000,4.200811
offer ,0.354110,4.000000,2.000000,2.000000
bad ,1.398631,48.000000,26.000000,1.846154
people ,4.305414,257.000000,115.000000,2.234783
need ,2.739506,118.000000,76.000000,1.552632
watch ,2.777638,125.000000,70.000000,1.785714
debate ,7.669656,432.000000,239.000000,1.807531
media ,1.153368,15.000000,6.000000,2.500000
produce ,0.650425,2.000000,2.000000,1.000000
want everyone ,6.222661,299.000000,167.000000,3.853008
hear ,2.917227,112.000000,57.000000,1.964912
china cheats ,4.384236,135.000000,84.000000,3.271605
haha ,0.755907,13.000000,9.000000,1.444444
shit ,5.160207,268.000000,127.000000,2.110236
eat ,1.077855,18.000000,10.000000,1.800000
romney ,28.494119,4212.000000,1450.000000,2.904828
refuse ,0.000000,1.000000,1.000000,1.000000
watch ,2.777638,125.000000,70.000000,1.785714
#debates ,7.845891,319.000000,156.000000,2.044872
think ,2.038104,179.000000,97.000000,1.845361
decided ,0.642018,8.000000,5.000000,1.600000
particular candidate ,1.858321,37.000000,19.000000,3.500000
president obama's blue tie ,16.365197,1111.000000,455.000000,11.822279
strobing ,0.000000,6.000000,6.000000,1.000000
tv ,2.211921,49.000000,34.000000,1.441176
first gaffe ,4.008720,155.000000,63.000000,4.642857
#knowledge ,0.000000,1.000000,1.000000,1.000000
like none ,13.346637,1304.000000,439.000000,4.881912
presidential candidates just ,12.508232,1257.000000,442.000000,7.819240
one ,2.961748,182.000000,83.000000,2.192771
lesser ,0.000000,2.000000,2.000000,1.000000
cant believe ,3.617354,121.000000,54.000000,4.780451
saying ,2.689191,117.000000,63.000000,1.857143
even ,2.486239,208.000000,87.000000,2.390805
liberal bias ,1.301670,14.000000,6.000000,5.000000
just ,7.052906,1044.000000,361.000000,2.891967
observation ,0.510894,9.000000,3.000000,3.000000
president ,9.492084,864.000000,378.000000,2.285714
much better voice ,9.562035,347.000000,153.000000,6.940476
listen ,1.321328,26.000000,17.000000,1.529412
say #obama just ,15.308951,1561.000000,593.000000,7.417119
everyone else saying ,6.401550,224.000000,112.000000,6.258658
black ,2.595795,108.000000,50.000000,2.160000
tryna start ,3.045890,126.000000,54.000000,5.239286
trend ,0.000000,1.000000,1.000000,1.000000
say ,2.928360,266.000000,132.000000,2.015152
mean ,1.268713,51.000000,28.000000,1.821429
big ,1.874757,45.000000,17.000000,2.647059
win today now ,7.057288,314.000000,138.000000,5.994589
see ,2.616374,139.000000,81.000000,1.716049
rmoney ,0.278435,3.000000,2.000000,1.500000
open ,1.792756,42.000000,26.000000,1.615385
whoop ass ,5.764215,255.000000,90.000000,4.842697
wait ,2.018826,56.000000,39.000000,1.435897
ryan debate romney next ,39.614204,4715.000000,1720.000000,9.255094
see whose budget wins ,8.238461,273.000000,132.000000,10.586049
flip ,0.701320,8.000000,5.000000,1.600000
coin ,0.000000,1.000000,1.000000,1.000000
work ,1.158950,56.000000,37.000000,1.513514
romney think everybody rich ,34.216629,4508.000000,1615.000000,8.816856
wanna ,2.536664,124.000000,42.000000,2.952381
rich ,2.950545,105.000000,63.000000,1.666667
remember ,1.233146,22.000000,16.000000,1.375000
talking ,3.014454,164.000000,86.000000,1.906977
even remember ,3.719385,230.000000,103.000000,3.765805
#mittromney #paulryanvp #teamromney ,3.326781,86.000000,33.000000,9.525641
tell obama ,17.166475,1763.000000,779.000000,4.204203
lying ,1.715171,57.000000,21.000000,2.714286
mouth ,1.187502,65.000000,31.000000,2.096774
moving ,1.278170,14.000000,10.000000,1.400000
said double ,3.491033,267.000000,96.000000,4.833333
top ,0.953808,11.000000,11.000000,1.000000
even ,2.486239,208.000000,87.000000,2.390805
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
tryna get ,8.809441,491.000000,204.000000,5.561654
buck ,0.000000,4.000000,2.000000,2.000000
got us fckkkkeddd ,7.422651,374.000000,151.000000,7.946666
romney knowsw ,28.494119,4214.000000,1451.000000,4.904828
start ,1.742165,81.000000,40.000000,2.025000
small business ,15.532278,804.000000,244.000000,6.590934
used ,1.100513,23.000000,12.000000,1.916667
america ,4.019640,171.000000,87.000000,1.965517
caymans ,0.361302,2.000000,2.000000,1.000000
golden question ,3.412860,103.000000,65.000000,3.578125
see mitt romney's views ,32.963626,4183.000000,1358.000000,10.975288
rape ,0.000000,1.000000,1.000000,1.000000
gets ,1.156408,31.000000,12.000000,2.583333
dick shoved ,2.623230,36.000000,16.000000,4.285714
just cut ,10.171600,1196.000000,427.000000,5.194997
bs ,0.909262,10.000000,8.000000,1.250000
reelect ,0.788842,2.000000,2.000000,1.000000
normal guy ,3.814554,101.000000,56.000000,4.277778
racist ,1.323101,26.000000,13.000000,2.000000
bully ,0.000000,1.000000,1.000000,1.000000
prejudice ,0.000000,1.000000,1.000000,1.000000
money hungry physco ,4.171345,92.000000,50.000000,6.309523
president obama ive got ,29.062497,2762.000000,1208.000000,11.104679
different view ,3.931908,69.000000,35.000000,3.888889
think weve got ,5.191860,360.000000,175.000000,7.138694
invest ,2.768046,76.000000,45.000000,1.688889
education ,3.411477,97.000000,59.000000,1.644068
training ,1.895028,24.000000,16.000000,1.500000
lmfaoo ,0.394162,3.000000,2.000000,1.500000
see ,2.616374,139.000000,81.000000,1.716049
people ,4.305414,257.000000,115.000000,2.234783
tl ,1.030381,19.000000,11.000000,1.727273
going ,3.576472,247.000000,143.000000,1.727273
mitt romney comes ,54.664520,7969.000000,2653.000000,8.007113
lol ,2.869732,129.000000,60.000000,2.150000
#mitt digs ,1.374962,27.000000,14.000000,3.923077
recycles ,0.000000,1.000000,1.000000,1.000000
joe ,0.869767,9.000000,5.000000,1.800000
plumber ,0.000000,1.000000,1.000000,1.000000
work ,1.158950,56.000000,37.000000,1.513514
work now ,5.137944,286.000000,125.000000,4.127150
#unfollow ,0.000000,1.000000,1.000000,1.000000
watching obama crush romney ,47.971114,6091.000000,2312.000000,9.657096
even speaking ,3.769045,251.000000,105.000000,4.779694
mitt opens ,24.965229,3714.000000,1181.000000,5.145763
