DocId,Tweet,Score,ProecessedTweet,RetweetCount
5474,Mitt Romney looks like he wants to burst out of laughter. I don't get it though --  ain't shit funny. #Obama,39.369901999999996,mitt romney looks like he wants to burst out of laughter i don't get it though ain't shit funny #obama,0
709,President Obama's voice is so amazing. If you can get em to listen --  you can get em to vote.,39.235535,president obama's voice is so amazing if you can get em to listen you can get em to vote,0
443,I'm watching the debate and I feel like Mitt Romney is staring into my soul and I don't like it,39.234471000000006,i'm watching the debate and i feel like mitt romney is staring into my soul and i don't like it,0
2016,I'm liking Lehrer early --  he's keeping them honest and ensuring it's a debate --  not just two people giving a speech at the same time! #debates,39.198805,i'm liking lehrer early he's keeping them honest and ensuring it's a debate not just two people giving a speech at the same time #debates,0
3660,I can't help but laught when President Obama speaks because the guy from Key and Peele sounds JUST LIKE HIM,39.181627,i can't help but laught when president obama speaks because the guy from key and peele sounds just like him,0
2601,Obama sounds like he's using Romney's campaign speeches. Romney makes Obama look weak! #RomneyRyan2012 #fireObama Obama cant answer question,39.180534,obama sounds like he's using romney's campaign speeches romney makes obama look weak #romneyryan2012 #fireobama obama cant answer question,0
493,It's small business that creates the jobs in America...I know what it takes...to hire people -Romney http://t.co/M1cxCqda #debates,39.158621,it's small business that creates the jobs in americai know what it takesto hire people romney #debates,1
4632,34 -- 000 Syrians have died in order to be able to question their President like Americans are doing today.  #debates #nbcdebates #cnndebate,39.149425,syrians have died in order to be able to question their president like americans are doing today #debates #nbcdebates #cnndebate,16
5012,If by small business you mean Bain Capital --  then yes #Romney you know about small business,39.104627,if by small business you mean bain capital then yes #romney you know about small business,0
996,at times like these i really appreciate technology and things like twitter :-) enjoying the #presidentialdebate feed,39.087218,at times like these i really appreciate technology and things like twitter enjoying the #presidentialdebate feed,0
2517,What does it take to get small business up and running #romney?  I thought you only knew how to close them. #debates,39.065256000000005,what does it take to get small business up and running #romney i thought you only knew how to close them #debates,0
5538,Mitt Romney is a liar man!!! He looks like Satan!!! JMT.   AND HE CAN HELP WITH HOMES BUT WON'T CUZ DA BITCH DON'T WANNA C DA MIDDLE CLASS,39.057916,mitt romney is a liar man he looks like satan jmt and he can help with homes but won't cuz da bitch don't wanna c da middle class,0
1245,I want to focus on small business. The President believes in trickle down gov't - good line from Mitt Romney #denverdebate,39.054802,i want to focus on small business the president believes in trickle down gov't good line from mitt romney #denverdebate,0
2412,Cause We Aint Never Had A President Look As Good As Obama RT:@TastieeTreat_xD I aint never heard somebody say a president  fine  . BOL!,38.970529000000006,cause we aint never had a president look as good as obama rt i aint never heard somebody say a president fine bol,1
3587,I like when there are more people debating.  I like mass debaters.  #debates,38.93526,i like when there are more people debating i like mass debaters #debates,0
2131,Romney /Ryan will ensure energy independence --  will cut the deficit --  create skilled labor force --  enact Fair trade & champion small business!,38.925504,romney ryan will ensure energy independence will cut the deficit create skilled labor force enact fair trade champion small business,0
886,Wait wait wait- America's not the place to start small biz- says the man who sends jobs overseas? #debate2012 #Obama2012,38.850001,wait wait wait america's not the place to start small biz says the man who sends jobs overseas #debate2012 #obama2012,0
1044,i like obama as a person --  but not as our president. he hasn't helped us at all and things have just gotten worse.,38.787019,i like obama as a person but not as our president he hasn't helped us at all and things have just gotten worse,0
3232,I just can't even look at him like I look at My President Obama!! His eyes....they lie,38.716286000000004,i just can't even look at him like i look at my president obama his eyesthey lie,0
500,Mitt Romney says he knows what it takes to get small business going again. Not according to his record at Bain. #CNNDebate,38.692322000000004,mitt romney says he knows what it takes to get small business going again not according to his record at bain #cnndebate,0
419,Obama is dumb as shit so how bout you all stop sucking him --  you only like him cause he's the first black president,38.664815000000004,obama is dumb as shit so how bout you all stop sucking him you only like him cause he's the first black president,5
311,New business at a 30 year low --  I know how to get sm business going again --  bigger government not the answer #romneyryan2012..#debate,38.59438600000001,new business at a year low i know how to get sm business going again bigger government not the answer #romneyryan2012#debate,0
