Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
romney's plan ,8.727431,473,165,5.545401,
much work romney's ,8.726311,504,194,6.928577,
bc even republicans know ,8.71875,510,253,10.009613,
gone get ,8.717624,481,204,4.847368,
get mad ,8.704916,468,199,4.791812,
tonight watching 1st ,8.703718,325,171,7.539293,
hard time watching ,8.688333,380,224,5.291451,
tonights debate ,8.681834,457,248,4.585309,
cut taxes ,8.675525,325,147,4.438832,
invest latin america ,8.624464,285,149,5.8897,
dumbest shit lol ,8.622959,405,190,6.926903,
just die laughing ,8.622782,1071,378,6.104089,
stiff ass hair ,8.607816,310,111,7.564919,
arrogant ass smirk ,8.60638,304,112,7.985554,
lets get ,8.603695,476,201,5.074641,
just something ,8.600202,1114,395,4.950791,
parts car elevators jobs ,8.592786,326,139,10.674216,
tax money ,8.582772,300,137,4.207268,
aint never heard somebody say ,8.582054,494,222,12.532957,
dont know anything ,8.580121,505,234,7.372018,
damn right tuition needs ,8.570976,377,145,9.631038,
know shit ,8.570496,508,272,3.765408,
us right ,8.567187,418,151,5.534912,
create jobs ,8.56552,342,146,4.795334,
hell dont want ,8.559119,486,227,6.862783,
#debate #denverdebate ,8.549196,147,69,4.300536,
just tell ,8.537605,1098,389,4.820538,
america rethink ur whole life ,8.531509,261,125,12.715517,
get richer ,8.526486,457,197,3.918797,
drinking game take ,8.523626,324,122,8.479913,
watching presidential debates ,8.516969,373,191,6.148353,
#obama foreign oil imports drop ,8.516128,296,112,18.51,
main street jobs ,8.513147,315,137,6.98374,
million jobs ,8.512687,343,144,5.078978,
romney's face pisses ,8.511772,514,174,7.986926,
hear go things spoken ,8.497259,319,165,7.807084,
fake ass smile ,8.491439,336,124,7.55948,
#debate #nobama blah blah blah ,8.488433,82,41,5.430769,
succeed #debates ,8.486332,332,162,4.211539,
just hate ,8.484674,1135,401,5.166967,
#obama got ,8.481441,423,175,4.803333,
new drinking game idea ,8.477547,334,114,11.38785,
just asked ,8.477035,1075,377,4.829467,
#debates interested ,8.467089,328,164,3.169872,
building government jobs ,8.454881,329,143,6.826877,
question one definitely goes ,8.449385,329,162,9.225441,
romney's voice ,8.444043,415,130,5.974587,
office just ,8.440834,1068,376,4.491967,
get poorer ,8.436268,456,197,3.775939,
just stfu ,8.426874,1070,372,5.255603,
parts energy independence ,8.411706,343,129,8.072833,
just suck ,8.403852,1065,373,4.641967,
jobs #mittromney ,8.395606,342,149,4.509381,
thing said years ,8.393824,451,201,6.583709,
idiots debate ,8.384915,440,243,3.807531,
account tonight livetweet #presidentialdebate w ,8.381328,316,131,16.208003,
just sit ,8.367667,1074,376,4.891967,
change tax code ,8.363374,271,123,6.17076,
fucking idiot step plan shove ,8.352523,281,124,12.513977,
#obama s mouth ,8.347186,354,151,6.506774,
get registered ,8.3452,455,198,3.472368,
send jobs overseas ,8.341755,331,139,8.067073,
bankrupted alternative energy companies ,8.338741,301,117,11.501076,
#romney got jokes ,8.33758,390,169,6.982286,
#debates educate ,8.337061,325,160,3.544872,
imprison us citizens w ,8.33377,273,100,10.638627,
b ryan looks gooooood ,8.326594,545,167,12.178104,
got america working ,8.320889,375,175,6.720388,
get outta ,8.30535,454,193,5.014035,
already want ,8.290623,496,237,4.303435,
want people ,8.288732,485,249,3.936276,
just remember ,8.286052,1066,377,4.266967,
spends one minute talking ,8.283328,378,184,8.676671,
presidential n visible power play ,8.283025,299,104,17.072861,
right now ,8.277286,449,164,5.495215,
just ask ,8.276116,1071,373,5.141967,
get interesting ,8.265024,453,195,3.747368,
ultimate debate ,8.2571,434,240,3.807531,
debate isnt ,8.25613,438,241,4.807531,
#obama say ,8.256045,517,232,4.525152,
increase current energy production ,8.253776,300,112,12.134409,
want us ,8.252213,427,209,4.354826,
mad just ,8.252106,1066,370,5.336411,
get screwed ,8.244938,454,197,3.490225,
hear #obama ,8.244912,363,157,4.474912,
shipping jobs overseas ,8.243258,321,136,7.792073,
see whose budget wins ,8.238461,273,132,10.586049,
just won ,8.232449,1067,370,5.447523,
gotta admit #obama knows ,8.22925,362,142,10.481429,
black people call ,8.220013,396,182,6.218312,
just lost ,8.193379,1058,369,4.641967,
ppl dat cant vote ,8.192828,253,129,11.48754,
sit yo ass ,8.192123,318,116,7.759364,
money #obama ,8.191843,330,142,4.390952,
make everything even ,8.190777,458,194,7.28561,
keep saying china ,8.190444,302,165,6.081129,
get botox ,8.186611,456,195,4.347368,
economic plan give ,8.18098,248,120,6.92786,
talking shit ,8.174661,432,213,4.017213,
first #obama exaggeration ,8.173959,394,157,8.01,
smug get ,8.168026,459,196,4.514035,
debate allows ,8.160747,438,242,3.807531,
get educated ,8.137103,459,195,4.947368,
get involved ,8.136616,455,193,5.347368,
changing tax code ,8.125691,260,111,7.226316,
get votes ,8.123628,461,199,4.014035,
new drinking game rule ,8.109669,310,98,13.38785,
debate #ohwell ,8.105712,434,240,3.807531,
fuck ass ,8.098323,448,194,4.69984,
say shit ,8.088567,534,259,4.125388,
stupid smirk right ,8.066154,337,125,7.631579,
just send ,8.062953,1067,369,5.766967,
much better way ,8.061182,330,168,5.863678,
#presidentialdebate lol got ,8.050715,408,189,6.424814,
lower corporate taxes ,8.046885,222,103,6.760802,
defensive get ,8.044486,449,192,3.847368,
make us ,8.033294,368,152,4.848138,
guy already pissing ,8.025528,372,161,6.37972,
something #gop #mitt know ,8.015226,341,194,8.637073,
romney's face ,8.01281,499,167,5.844069,
cut federal job training ,8.012744,279,122,9.108586,
debate remind ,8.003522,438,242,3.807531,
need energy independance ,7.99808,366,170,7.187041,
get kicked ,7.990948,455,193,5.347368,
just noticed ,7.981407,1052,366,4.491967,
get rid ,7.976742,450,192,4.347368,
american people thought ,7.969325,365,159,6.888378,
think #romney might ,7.968423,417,204,6.016457,
expected gets first question ,7.966262,277,134,9.161458,
sneaky ass bitches ,7.960955,300,106,9.054235,
#obama seems nervous ,7.954347,344,136,7.468334,
followers get butthurt ,7.92863,455,195,6.847368,
just hit ,7.91901,1062,371,4.691967,
woah just came ,7.913859,1076,374,8.308634,
ugly ass toned sideburns ,7.911275,278,100,11.342697,
#denverdebate wind solar biofuels ,7.900365,144,76,7.031889,
y'all sure y'all want ,7.89989,342,183,6.582194,
really shacky job creation track record ,7.896348,365,146,19.10437,
get beat ,7.893724,453,194,4.097368,
just #romney2012 ,7.886576,1053,365,5.141967,
already going ,7.883777,515,246,4.329215,
know obamas going ,7.873283,529,304,6.007445,
middle class americans ,7.862451,164,71,6.88836,
worst economy america ,7.862025,240,126,5.864867,
bitch ass ,7.853148,336,120,5.520116,
say somebody want ,7.84687,530,276,7.316645,
#debates hmmmmmm ,7.845891,321,157,4.044872,
#debates ,7.845891,319,156,2.044872,
#getgluehd #debates ,7.845891,321,157,4.044872,
#debates #flatpr ,7.845891,321,157,4.044872,
#debates preparation ,7.845891,321,157,4.044872,
#debates underway ,7.845891,321,157,4.044872,
#obama answer ,7.843214,346,152,4.336923,
economy #obama ,7.834148,294,128,4.045714,
just spoke ,7.824705,1053,366,4.691967,
#romney tonight ,7.823553,341,143,4.805181,
boss dont fire good workers ,7.821552,381,141,14.829544,
just thinking ,7.798349,1067,374,4.661198,
old shit ,7.797838,343,157,4.610236,
just place ,7.786654,1054,368,4.320538,
booming #obama wait ,7.777497,311,141,5.945897,
get buck wild ,7.769336,453,193,7.347368,
guess ill pay attention ,7.756018,261,119,8.822529,
supposed #presidentialdebate drinking game ,7.754054,308,125,9.588378,
dumb ass ,7.75352,323,118,5.25649,
someone makes money ,7.749421,223,100,6.740669,
bright reddish ass tie ,7.743932,311,107,13.967697,
become energy independent ,7.739874,316,117,8.505838,
bouta get ,7.737247,451,192,4.847368,
already know ,7.717594,508,248,4.257114,
plan says ,7.710033,392,158,4.891695,
nigga dont try ,7.707989,335,119,7.481878,
ive always said liberals believe ,7.70608,421,157,16.776739,
shaking romney's hand ,7.70078,387,117,8.969536,
just gives ,7.69986,1060,367,5.558634,
dude watching football lol ,7.697509,336,190,9.672091,
uninformed internet people think ,7.694492,454,218,10.080144,
vote now ,7.694177,380,184,4.176136,
imma vote absentee though cause ,7.691184,295,150,14.600125,
one guy talks ,7.689388,340,161,6.553882,
waste minutes #obama ,7.677899,305,137,6.343333,
using romney's campaign speeches ,7.677775,381,114,11.877365,
drinks just ,7.67726,1049,365,4.141967,
debate ,7.669656,432,239,1.807531,
polite debate ,7.669656,435,241,3.307531,
debate moderation ,7.669656,434,240,3.807531,
just confused ,7.666746,1051,365,4.641967,
#romney says ,7.66364,442,173,5.107056,
word business ,7.661994,379,126,4.934441,
just priceless ,7.660049,1049,365,4.141967,
just fast ,7.658563,1052,366,4.491967,
china now ,7.65301,360,169,4.218574,
claim romney's main goal ,7.65034,352,103,12.946809,
thinking black people ,7.646652,388,178,6.164014,
just rambling ,7.618145,1048,364,4.2253,
#teamobama #teamromney pretty sure ,7.604041,211,89,11.570512,
middle school talking ,7.603921,257,126,6.46823,
tea party nut jobs ,7.594083,303,129,12.317073,
just warning ,7.584904,1048,363,4.891967,
pubs just closed ,7.580288,1051,364,7.891967,
just sayin ,7.576501,1047,363,4.391967,
won already bitch ,7.575781,374,143,7.834917,
corporate tax rates ,7.567664,251,106,7.951316,
just asking ,7.567099,1049,364,4.558634,
just laughed ,7.56575,1050,364,4.891967,
real people read peasants ,7.565449,373,161,9.008915,
just spout ,7.562429,1048,363,4.891967,
smug smirk take hold ,7.55858,229,99,10.071429,
looks different ,7.556482,522,162,5.455882,
just pisses ,7.551868,1059,368,5.034824,
#potus just earned ,7.541378,1055,366,7.891967,
already begun throwing food ,7.534817,332,126,10.965578,
just rolls ,7.532458,1047,363,4.391967,
see right threw ,7.525581,373,163,7.097628,
latin american trade ,7.516257,170,76,6.811683,
get ,7.505716,446,190,2.347368,
get sensitive ,7.505716,448,191,4.347368,
get agressive ,7.505716,448,191,4.347368,
get crushed ,7.505716,448,191,4.347368,
shit fuck ,7.494315,463,232,3.967379,
just hated ,7.491803,1050,364,4.891967,
new drinking game ,7.484787,294,94,9.38785,
tax cuts ,7.479922,265,112,4.914551,
beady ass eyes ,7.477107,293,112,6.556983,
bad pretty much everything ,7.474666,294,132,9.668254,
use one college degree ,7.465887,268,117,9.684674,
make sure ppl ,7.463126,264,118,7.491774,
time years ,7.460952,290,166,3.467836,
michelle obama's dnc speech ,7.45346,245,82,11.188122,
already better ,7.450538,400,157,5.046386,
just written ,7.449992,1048,363,4.891967,
vote take ,7.443804,289,159,3.768849,
child molester type voice though ,7.428701,196,85,13.227412,
got us fckkkkeddd ,7.422651,374,151,7.946666,
#obama2012 supporter please use ,7.417931,137,55,10.391025,
unemployed female just ,7.417773,1055,365,8.558634,
#obama bitch goodmotherfuckingbye ,7.416618,337,132,8.187419,
take years ,7.412251,259,139,3.785296,
steps energy independence ,7.409938,334,125,8.69188,
ass playing games ,7.409451,287,108,7.489756,
just fell ,7.388015,1049,364,4.558634,
just turned ,7.380014,1050,364,4.891967,
def take money ,7.376162,223,107,6.587301,
come roaring back ,7.376073,244,91,7.973719,
ass ppl ,7.374417,290,100,6.206333,
purpose just ,7.369005,1047,363,4.391967,
uh smack lips well uh well let ,7.368787,143,72,11.369299,
increase jobs ,7.364308,301,131,4.317073,
#obama #presidentialdebate ,7.354912,358,154,4.491481,
fat people hating wife ,7.353657,295,133,8.65145,
even given us ,7.353632,412,165,6.710805,
just chill ,7.353185,1049,364,4.558634,
question tonight ,7.351676,243,121,4.069353,
fuckin smirk right ,7.348281,278,104,7.024436,
develop energy sources ,7.344005,284,108,7.934409,
education plan ,7.342607,246,130,3.74266,
sends jobs overseas ,7.331708,311,132,8.192073,
political shit til ,7.331391,319,146,8.076903,
#ndaaruling allows #obama ,7.329583,268,109,6.343333,
#obama talk ,7.326771,350,149,4.530408,
taxes cuts ,7.318139,217,98,4.724037,
know whats going ,7.314503,494,291,5.715778,
even said anything ,7.314312,532,204,7.779694,
romney's answer ,7.31183,419,146,5.273732,
know rommney gonna slip ,7.309425,388,210,9.39246,
know damn well ,7.290149,361,203,5.758202,
black people slaves ,7.282323,371,167,7.394783,
damn question straight ,7.275235,204,110,5.958078,
already one ,7.269053,450,186,4.794713,
rich people ,7.255959,362,178,3.90145,
one sports question ,7.254427,293,149,8.770896,
even start talking ,7.242858,453,213,6.322782,
pay cash money ,7.24078,252,120,6.104636,
watching tonight ,7.235533,300,164,3.967864,
someone gaffe already ,7.233015,330,131,6.982894,
dont know channel ,7.224893,446,214,6.245033,
twitter now ,7.206124,323,125,5.12715,
ever happens tonight ,7.204134,232,95,6.461816,
open trade w latam ,7.201217,155,76,10.538179,
talk shit ,7.159293,367,176,4.130644,
middle class workers ,7.15688,148,60,9.674074,
face tonight ,7.155325,317,130,4.888488,
dumb shit ,7.149512,338,156,4.524029,
friends business ,7.146209,358,112,5.173077,
#romney ha ,7.137609,226,102,4.001453,
#denverdebate #cnndebate invest ,7.137486,168,89,6.758656,
everyone looks ,7.137067,541,169,5.607397,
tax dollars ,7.125746,244,104,4.881872,
country #obama ,7.122972,300,138,3.799474,
shipping jobs ,7.118719,298,128,4.917073,
little shit ,7.118179,323,150,4.50154,
lookin ass ,7.111597,280,97,6.217697,
solar energy ,7.110952,273,109,4.384409,
dont believe anything ,7.108506,331,124,7.60256,
middle class idiots ,7.105003,141,61,6.674074,
#romney face ,7.101246,374,159,4.711213,
dont want ,7.097589,424,196,4.862783,
tax breaks ,7.096464,242,103,4.951316,
sitting w college student liberals ,7.093718,147,48,17.086172,
already said ,7.079817,523,193,5.435275,
dropped high taxes ,7.075402,194,90,6.921516,
fucking shit ,7.075289,352,157,4.910236,
keeping jobs ,7.072237,295,128,4.317073,
stupid shit ,7.058933,341,155,4.717379,
win today now ,7.057288,314,138,5.994589,
middle class claims ,7.055332,142,61,6.924074,
just ,7.052906,1044,361,2.891967,
alec baldwin just pulled ,7.052906,1056,364,14.891967,
just fraud ,7.052906,1046,362,4.891967,
just proves ,7.052906,1046,362,4.891967,
just contradicted ,7.052906,1046,362,4.891967,
just swordfight ,7.052906,1046,362,4.891967,
just skipping ,7.052906,1046,362,4.891967,
motha fucka just ,7.052906,1050,363,8.891967,
just bothers ,7.052906,1046,362,4.891967,
just busted ,7.052906,1046,362,4.891967,
just tryin ,7.052906,1046,362,4.891967,
month just ,7.052906,1046,362,4.891967,
just realizing ,7.052906,1046,362,4.891967,
just swallowed ,7.052906,1046,362,4.891967,
lower taxes ,7.040363,201,95,4.135802,
outsourcing jobs ,7.035491,294,126,5.317073,
racist white america ,7.03504,277,128,6.82266,
losing jobs ,7.032371,294,128,4.117073,
wanna hear nothing ,7.029993,302,132,6.917293,
tax code review ,7.027919,248,106,7.726316,
tax code ,7.027919,245,105,4.726316,
creates jobs ,7.025015,307,131,5.067073,
ain't gonna lie ,7.024515,266,108,7.445009,
candidates pretty much suck ,7.022568,219,103,9.0721,
shit full ,7.021588,305,149,3.792054,
points tonight americans ,7.016214,192,82,6.432787,
rich ppl stay giving ,7.015687,185,94,9.327006,
#debate2012 class warfare ,7.015051,119,47,8.266667,
creating jobs ,7.009125,314,133,5.217073,
green jobs ,7.00153,300,129,4.817073,
union jobs ,6.993163,288,125,3.817073,
energy independence ,6.98817,324,122,5.358547,
supported energy independence ,6.98817,327,123,8.358547,
ensure energy independence ,6.98817,327,123,8.358547,
successful black man running ,6.984777,268,126,8.974516,
really cool guy ,6.983952,321,149,6.171036,
kill gay people ,6.97084,305,137,6.693116,
obama's plan ,6.965359,308,120,5.34349,
go #romney ,6.964848,336,158,4.216731,
really good job ,6.961005,450,188,7.250401,
make said changes ,6.940636,436,172,7.428138,
really never answers ,6.935469,361,150,7.271704,
wind energy ,6.933522,262,104,4.179864,
help us ,6.930218,294,126,4.516078,
help us #occupy ,6.930218,297,127,7.516078,
