Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
well spoken ,2.695036,73.000000,36.000000,4.028571
romney ,11.400489,1913.000000,673.000000,2.842496
going ,3.045736,145.000000,121.000000,1.198347
lot ,1.561697,20.000000,19.000000,1.052632
#debates take ,9.770864,505.000000,244.000000,3.792086
approval ,0.659054,7.000000,3.000000,2.333333
gay marriage ,3.191170,43.000000,22.000000,3.982143
obama ,11.059035,2148.000000,840.000000,2.557143
done ,2.300540,28.000000,21.000000,1.333333
pretty good job cleaning ,10.643473,333.000000,151.000000,9.695635
mess bush left ,4.472202,52.000000,26.000000,5.862013
obama may ,11.604796,2165.000000,852.000000,3.973810
program called race ,7.064937,130.000000,55.000000,8.264385
top ,1.732627,57.000000,40.000000,1.425000
president ,5.778207,1015.000000,439.000000,2.312073
economy ,2.778846,60.000000,36.000000,1.666667
raced ,0.000000,1.000000,1.000000,1.000000
bottom ,1.360833,6.000000,5.000000,1.200000
stayed ,0.447196,2.000000,2.000000,1.000000
romney keep talking ,17.463015,2180.000000,781.000000,7.626623
education ,4.737736,151.000000,71.000000,2.126761
gone take pell grant ,6.393348,126.000000,60.000000,11.461241
going ,3.045736,145.000000,121.000000,1.198347
help ,2.693932,72.000000,55.000000,1.309091
gov ,1.169545,26.000000,16.000000,1.625000
romney ,11.400489,1913.000000,673.000000,2.842496
give ,2.104049,49.000000,26.000000,1.884615
woman ,3.146241,94.000000,45.000000,2.088889
grabbed ,0.515128,44.000000,13.000000,3.384615
arm ,1.256356,39.000000,13.000000,3.000000
ohio ,1.487870,21.000000,12.000000,1.750000
piece ,0.000000,1.000000,1.000000,1.000000
million dollar pie ,3.734758,119.000000,39.000000,8.752381
hope obama calls mitt romney ,34.116974,5760.000000,2055.000000,13.914361
important question ,5.280654,217.000000,139.000000,3.340955
point ,2.277345,68.000000,36.000000,1.888889
consider ,0.000000,1.000000,1.000000,1.000000
hunger games ,0.888892,16.000000,7.000000,4.400000
viable option ,1.336227,9.000000,5.000000,3.833333
interesting tie choice ,6.345695,220.000000,94.000000,5.950914
#romney ,6.520958,239.000000,95.000000,2.515789
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
sure ,4.121664,103.000000,63.000000,1.634921
care ,1.389959,37.000000,23.000000,1.608696
president obama said ,20.268251,3340.000000,1345.000000,7.551034
eff ,0.711901,4.000000,2.000000,2.000000
timer ,0.000000,1.000000,1.000000,1.000000
gotta love ,3.101660,171.000000,103.000000,3.929078
wife ,4.854662,131.000000,91.000000,1.439560
seconds ,0.403885,17.000000,8.000000,2.125000
people rooting ,4.322458,236.000000,99.000000,3.750000
#obama ,1.565463,327.000000,142.000000,2.302817
read ,0.000000,1.000000,1.000000,1.000000
books ,0.000000,1.000000,1.000000,1.000000
portray ,0.000000,1.000000,1.000000,1.000000
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
case ,1.278396,7.000000,7.000000,1.000000
beer ,0.478882,7.000000,4.000000,1.750000
first candidate ,5.078001,522.000000,206.000000,4.760209
says ,2.769513,118.000000,47.000000,2.510638
want ,2.953716,101.000000,70.000000,1.442857
create ,1.762473,49.000000,23.000000,2.130435
loopholes ,0.518696,8.000000,3.000000,2.666667
infamous ,0.000000,1.000000,1.000000,1.000000
know ,3.488456,122.000000,75.000000,1.626667
look ,2.690811,93.000000,47.000000,1.978723
mr ,1.393638,97.000000,53.000000,1.830189
romney ,11.400489,1913.000000,673.000000,2.842496
use ,2.245393,36.000000,17.000000,2.117647
#debates ,6.416638,435.000000,201.000000,2.164179
national ,1.300110,19.000000,8.000000,2.375000
state government class ,6.990763,252.000000,118.000000,6.859297
least ,1.140475,20.000000,11.000000,1.818182
sit ,0.000000,1.000000,1.000000,1.000000
work ,2.381894,48.000000,34.000000,1.411765
gdp mr ,1.393638,99.000000,54.000000,3.830189
prez ,0.945245,12.000000,9.000000,1.333333
#romney #obama ,8.086421,566.000000,237.000000,4.818606
authentic ,1.288854,4.000000,2.000000,2.000000
breast implants ,0.689631,6.000000,3.000000,4.000000
sure ,4.121664,103.000000,63.000000,1.634921
nice ,2.077951,46.000000,27.000000,1.703704
look ,2.690811,93.000000,47.000000,1.978723
fun ,0.797644,18.000000,7.000000,2.571429
play ,1.320083,23.000000,9.000000,2.555556
insecure ,0.000000,1.000000,1.000000,1.000000
always someone ,3.895076,91.000000,32.000000,5.950000
idea ,0.837919,23.000000,7.000000,3.285714
obama talks ,11.965138,2170.000000,852.000000,4.390476
closing ,1.109340,8.000000,4.000000,2.000000
deficit ,1.248811,12.000000,7.000000,1.714286
sure ,4.121664,103.000000,63.000000,1.634921
plan mr ,5.107127,202.000000,105.000000,3.849420
feel like ,6.294289,353.000000,159.000000,4.142916
going ,3.045736,145.000000,121.000000,1.198347
bored ,0.368976,4.000000,4.000000,1.000000
next hours ,2.871043,66.000000,31.000000,3.669231
hacking ,0.363049,2.000000,2.000000,1.000000
lung ,0.000000,1.000000,1.000000,1.000000
hacking ,0.363049,2.000000,2.000000,1.000000
brain ,1.595195,6.000000,3.000000,2.000000
#debates ,6.416638,435.000000,201.000000,2.164179
disable ,0.000000,1.000000,1.000000,1.000000
first ,3.079842,489.000000,191.000000,2.560209
taking bets ,2.598166,20.000000,13.000000,3.500000
romney sharp ,11.952819,1919.000000,677.000000,4.342496
put faces ,3.452310,42.000000,21.000000,4.000000
problems ,0.559954,4.000000,3.000000,1.333333
economy ,2.778846,60.000000,36.000000,1.666667
going ,3.045736,145.000000,121.000000,1.198347
take ,3.354226,70.000000,43.000000,1.627907
different path ,4.365388,74.000000,31.000000,4.768908
watching ,3.002834,200.000000,128.000000,1.562500
debate ,5.205648,624.000000,288.000000,2.166667
homework ,0.876965,8.000000,7.000000,1.142857
tension ,0.000000,1.000000,1.000000,1.000000
president obama ,16.837242,3163.000000,1279.000000,4.869216
governor romney ,12.032773,1966.000000,694.000000,5.366306
high ,1.279612,34.000000,17.000000,2.000000
debates ,3.214327,72.000000,40.000000,1.800000
really just ,6.578024,670.000000,260.000000,4.925000
college theater class final ,5.559261,170.000000,69.000000,12.977941
put ,2.671387,36.000000,18.000000,2.000000
best show ,4.230865,143.000000,82.000000,3.911458
good ,4.092399,196.000000,90.000000,2.177778
celebrate ,0.959639,17.000000,16.000000,1.062500
#whitehouse #obama ,1.565463,329.000000,143.000000,4.302817
year ,2.154088,49.000000,26.000000,1.884615
now ,4.834858,182.000000,86.000000,2.116279
celebrate ,0.959639,17.000000,16.000000,1.062500
anv ,0.000000,1.000000,1.000000,1.000000
#obama apunta ,1.565463,329.000000,143.000000,4.302817
reducir el dficit ,3.636657,114.000000,22.000000,12.868421
en como reducir los gatos pblicos ,5.219526,100.000000,28.000000,26.375000
para apoyar la ,4.084727,64.000000,26.000000,7.666667
de ,4.652636,94.000000,30.000000,3.133333
empleos ,0.240977,7.000000,3.000000,2.333333
romney give ,13.504538,1962.000000,699.000000,4.727111
woman ,3.146241,94.000000,45.000000,2.088889
lost ,1.747952,12.000000,9.000000,1.333333
home one ,7.511131,213.000000,117.000000,3.700859
#debates ,6.416638,435.000000,201.000000,2.164179
america ,2.775834,76.000000,49.000000,1.551020
best ,2.023320,101.000000,64.000000,1.578125
middle class ,5.360298,216.000000,93.000000,4.638655
best ,2.023320,101.000000,64.000000,1.578125
great start ,5.546854,170.000000,79.000000,4.314672
see president obama puts ,20.981929,3290.000000,1344.000000,8.820036
wife 1st ,6.689387,221.000000,123.000000,4.252060
sorry ass men ,6.143550,120.000000,51.000000,6.924603
learn ,1.010114,10.000000,8.000000,1.250000
vamos ,1.014241,3.000000,2.000000,1.500000
ver que nos dice el ,6.199310,155.000000,31.000000,23.987468
de mitt romney ,24.352516,3626.000000,1210.000000,9.169123
hope everybody tuned ,4.207983,83.000000,41.000000,6.035714
presidential debate ,9.730215,952.000000,410.000000,4.855192
obama haters ,11.059035,2150.000000,841.000000,4.557143
see ,3.819550,119.000000,61.000000,1.950820
man ,2.416732,104.000000,52.000000,2.000000
mitt romney made ,21.819332,3588.000000,1203.000000,8.470573
joke ,2.912943,72.000000,36.000000,2.000000
funny ,0.941171,19.000000,10.000000,1.900000
jobs ,5.665187,256.000000,122.000000,2.098361
usa ,0.857529,11.000000,6.000000,1.833333
something ,4.613643,74.000000,31.000000,2.387097
really ,2.879952,135.000000,60.000000,2.250000
believe ,0.790845,9.000000,9.000000,1.000000
president spent first minute ,11.051045,1548.000000,647.000000,10.086568
half ,0.932707,11.000000,6.000000,1.833333
answering first question ,8.599165,710.000000,330.000000,6.151164
spent next half ,3.866396,89.000000,39.000000,6.816850
minute giving non specifics ,5.095177,102.000000,39.000000,18.434066
question ,4.370950,188.000000,123.000000,1.528455
yep ,0.334992,6.000000,5.000000,1.200000
bet ,0.793566,16.000000,12.000000,1.333333
think art6b ,2.013263,118.000000,73.000000,3.611111
talking ,3.182428,86.000000,45.000000,1.911111
obama's comment ,5.363867,264.000000,99.000000,5.173684
#obama way ,3.530083,412.000000,192.000000,4.002817
answering ,1.148373,33.000000,16.000000,2.062500
questions ,1.932263,46.000000,21.000000,2.190476
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
one ,6.233132,177.000000,98.000000,1.806122
give ,2.104049,49.000000,26.000000,1.884615
shit ,2.513692,70.000000,30.000000,2.333333
obama kicks ,11.226298,2156.000000,843.000000,5.223810
presidential debate ,9.730215,952.000000,410.000000,4.855192
wishing michelle ,6.142314,265.000000,117.000000,4.274692
sweetie ,1.061188,27.000000,12.000000,2.250000
well ,2.695036,71.000000,35.000000,2.028571
least obama ,12.199510,2168.000000,851.000000,4.375325
forget ,0.993251,12.000000,9.000000,1.333333
anniversary ,5.715913,618.000000,260.000000,2.376923
one wants michelle mad ,12.614353,475.000000,228.000000,8.275258
right ,3.347605,133.000000,70.000000,1.900000
make ,4.539484,103.000000,55.000000,1.872727
mind ,0.618441,12.000000,10.000000,1.200000
vote ,2.278511,75.000000,50.000000,1.500000
know ,3.488456,122.000000,75.000000,1.626667
right ,3.347605,133.000000,70.000000,1.900000
president obama just gave ,22.129209,3747.000000,1497.000000,10.266438
wife ,4.854662,131.000000,91.000000,1.439560
shout ,1.975979,46.000000,27.000000,1.703704
wished ,0.452033,17.000000,8.000000,2.125000
happy anniversary ,9.951408,952.000000,383.000000,5.092370
addressed anything else ,3.209505,73.000000,32.000000,6.850000
pres ,2.538982,60.000000,24.000000,2.500000
just took ,4.841199,575.000000,217.000000,5.027941
stage ,0.911725,10.000000,8.000000,1.250000
ready ,3.410135,33.000000,24.000000,1.375000
great #debates ,9.528605,518.000000,238.000000,4.407422
starting ,1.122182,12.000000,11.000000,1.090909
economy ,2.778846,60.000000,36.000000,1.666667
happy anniversary ,9.951408,952.000000,383.000000,5.092370
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
chance ,0.714479,5.000000,5.000000,1.000000
turn things ,4.368092,48.000000,29.000000,3.328571
debates ,3.214327,72.000000,40.000000,1.800000
needs ,2.797957,28.000000,14.000000,2.000000
convince voters ,2.713995,58.000000,26.000000,3.659091
m ,0.170028,3.000000,2.000000,1.500000
remember ,0.951529,14.000000,10.000000,1.400000
time mitt romney says anything ,26.508857,3864.000000,1324.000000,12.988209
social issues ,2.598028,44.000000,17.000000,5.461538
lying ,0.687375,12.000000,6.000000,2.000000
bigot ,0.000000,1.000000,1.000000,1.000000
wonder ,0.977435,17.000000,17.000000,1.000000
bloods ,1.134027,2.000000,2.000000,1.000000
rooting ,0.604387,4.000000,3.000000,1.333333
romney ,11.400489,1913.000000,673.000000,2.842496
crips ,0.395185,2.000000,2.000000,1.000000
obama ,11.059035,2148.000000,840.000000,2.557143
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
seems ,2.550968,46.000000,19.000000,2.421053
think ,2.013263,116.000000,72.000000,1.611111
first question ,7.450792,677.000000,314.000000,4.088664
obama's anniversary ,10.709942,872.000000,355.000000,5.050607
jobs ,5.665187,256.000000,122.000000,2.098361
good thing ,6.131019,264.000000,119.000000,4.522606
dvr ,0.205513,3.000000,3.000000,1.000000
see ,3.819550,119.000000,61.000000,1.950820
#presidentialdebate later ,1.928181,107.000000,65.000000,5.087302
see ,3.819550,119.000000,61.000000,1.950820
better ,2.028138,77.000000,36.000000,2.138889
bullshitting ,0.000000,1.000000,1.000000,1.000000
american public ,5.101957,136.000000,47.000000,5.560606
omg mitt romney go ,22.910924,3691.000000,1256.000000,10.332639
horrible ,0.793766,3.000000,2.000000,1.500000
please just go ,9.271275,767.000000,304.000000,7.263141
poor woman ,4.132885,121.000000,58.000000,4.165812
married ,0.654720,16.000000,11.000000,1.454545
dolt ,0.000000,1.000000,1.000000,1.000000
hold ,0.660891,5.000000,5.000000,1.000000
job ,3.910910,83.000000,42.000000,1.976190
needs ,2.797957,28.000000,14.000000,2.000000
divorce lawyer ,0.234047,5.000000,3.000000,3.500000
#debates ,6.416638,435.000000,201.000000,2.164179
mitt romney looks like ,27.511868,4003.000000,1368.000000,11.557223
wolf ,0.000000,1.000000,1.000000,1.000000
sheep clothing ,0.205232,5.000000,3.000000,3.500000
even trying ,4.030570,93.000000,50.000000,3.562500
biased ,0.564904,6.000000,3.000000,2.000000
president obama ,16.837242,3163.000000,1279.000000,4.869216
want ,2.953716,101.000000,70.000000,1.442857
hire ,1.276185,51.000000,26.000000,1.961538
math ,1.944175,45.000000,24.000000,1.875000
dirty tricks ,0.620155,12.000000,6.000000,4.000000
mitt ,8.299391,1619.000000,507.000000,3.193294
know trickle ,5.880548,186.000000,124.000000,2.932789
obama's strategy ,5.544639,264.000000,99.000000,5.173684
say ,2.833909,139.000000,64.000000,2.171875
want reagan ,3.874133,114.000000,76.000000,3.609524
get reagan #gop ,7.885616,204.000000,103.000000,7.125000
tuned ,0.447467,12.000000,6.000000,2.000000
presidential debate ,9.730215,952.000000,410.000000,4.855192
ready ,3.410135,33.000000,24.000000,1.375000
hear ,2.161894,42.000000,26.000000,1.615385
president speak ,7.582877,1037.000000,450.000000,4.312073
government talks ,4.202706,133.000000,71.000000,3.714689
small businesses ,0.743224,18.000000,7.000000,4.666667
counting tech startups ,0.778231,12.000000,6.000000,7.500000
see ,3.819550,119.000000,61.000000,1.950820
now ,4.834858,182.000000,86.000000,2.116279
ever ,1.345741,62.000000,25.000000,2.480000
mitt romney hair ,21.833651,3583.000000,1198.000000,8.869123
move ,2.209006,25.000000,14.000000,1.785714
like ,4.727564,321.000000,142.000000,2.260563
trust ,0.377099,8.000000,5.000000,1.600000
man ,2.416732,104.000000,52.000000,2.000000
puts moose ,0.325137,10.000000,5.000000,4.000000
just told obama ,15.997760,2709.000000,1055.000000,6.965476
strapping bo ,0.689657,12.000000,5.000000,4.500000
roof ,0.000000,1.000000,1.000000,1.000000
cadillacs ,0.000000,1.000000,1.000000,1.000000
good ,4.092399,196.000000,90.000000,2.177778
see ,3.819550,119.000000,61.000000,1.950820
generation actually caring ,4.828733,88.000000,38.000000,6.823529
future ,2.277636,32.000000,22.000000,1.454545
watching ,3.002834,200.000000,128.000000,1.562500
#debate #obama ,6.063299,392.000000,171.000000,4.544196
l e ,0.917495,17.000000,6.000000,5.000000
get ready ,9.845794,221.000000,120.000000,3.333333
rumble ,0.163805,2.000000,2.000000,1.000000
#debate ,4.497836,65.000000,29.000000,2.241379
dig ,0.613158,7.000000,4.000000,1.750000
o ,2.807273,33.000000,14.000000,2.357143
duped ,0.000000,1.000000,1.000000,1.000000
looped record ,0.966005,23.000000,11.000000,4.100000
thats ,1.489957,20.000000,8.000000,2.500000
real nigga ,5.131132,119.000000,47.000000,5.048387
speak ,1.804670,22.000000,11.000000,2.000000
wish ,0.849954,40.000000,27.000000,1.481481
wife ,4.854662,131.000000,91.000000,1.439560
anything ,1.924703,54.000000,24.000000,2.250000
useless ,0.000000,1.000000,1.000000,1.000000
seismograph ,0.000000,1.000000,1.000000,1.000000
undecided voters ,4.956671,109.000000,39.000000,5.703209
ran ,0.251402,8.000000,4.000000,2.000000
obama answered first question ,19.377757,2847.000000,1163.000000,9.090251
talking points ,6.088220,163.000000,86.000000,3.789160
romney ,11.400489,1913.000000,673.000000,2.842496
points ,2.905792,77.000000,41.000000,1.878049
mitt romney old ass prolly came ,25.315365,3649.000000,1223.000000,17.904838
debate ,5.205648,624.000000,288.000000,2.166667
diaper ,0.000000,1.000000,1.000000,1.000000
prolly got number running ,6.694586,144.000000,78.000000,9.010490
leg ,0.334135,3.000000,3.000000,1.000000
obama starts ,12.453648,2221.000000,869.000000,5.074384
thanking ,0.321075,4.000000,3.000000,1.333333
univ ,0.000000,1.000000,1.000000,1.000000
denver ,1.600457,29.000000,17.000000,1.705882
#mittromney starts writing ,3.617549,116.000000,49.000000,6.749564
lol scribble scribble ,2.549467,77.000000,33.000000,4.343750
denver ,1.600457,29.000000,17.000000,1.705882
color ,1.314636,23.000000,9.000000,2.555556
libertarian tie ,5.375256,196.000000,77.000000,5.284247
way ,1.964620,85.000000,50.000000,1.700000
mia ,0.000000,1.000000,1.000000,1.000000
red tie blue tie ,10.430566,381.000000,153.000000,7.446881
terrific ,0.000000,1.000000,1.000000,1.000000
trickledown government ,5.191405,169.000000,82.000000,4.403095
now ,4.834858,182.000000,86.000000,2.116279
nifty buzz phrase planted ,1.725736,38.000000,12.000000,14.888889
romney's ear ,5.084011,345.000000,98.000000,5.062500
zinger ,0.967542,23.000000,12.000000,1.916667
romantic place ,4.944081,149.000000,73.000000,4.081203
