DocId,ProcessedTweet,OriginalTweet
346,so was i not listening or did romney essentially just repeat everything that obama just did #debates,So was I not listening or did Romney essentially just repeat everything that Obama just did? #Debates
349,rt if you agree we need a president who has a plan to grow the economy for everyonefrom the middle outand that's pre,RT @BarackObama: RT if you agree: We need a President who has a plan to grow the economy for everyonefrom the middle outand that's Pre ...
350,obama in rich use accountants tax loop holes to keep people down via #tcot #sgp #gop #teaparty #sot,Obama in 2002: 'Rich' use accountants --  tax loop holes to keep people down: http://t.co/5hr0P0Xj via @youtube #tcot #sgp #gop #teaparty #sot
352,i think romney meant to say he likes to fire people #denverdebate,I think Romney meant to say he likes to FIRE people. #DenverDebate
354,yes we can energy independence more trade with free trade great schools balance budget freedom for small business #tcot,Yes We Can! 1-Energy independence --  2-more trade with free trade --  3-great schools --  4-Balance budget --  5-Freedom for small business #tcot
356,goddam it #romney don't pussyfoot with this asshole tear into him and his administration,goddam it #romney don't pussyfoot with this asshole tear into him and his administration!
357,i like that there's a numbered list just fucking say what you want us to hear romney #presidentialdebate,I like that there's a numbered list. Just fucking say what you want us to hear --  Romney. #PresidentialDebate
358,mitt romney just fired shots at china too bad china dont care #politics,Mitt Romney just fired shots at China. Too bad CHINA DONT CARE. #POLITICS
360,all i hear out of mitt romney's mouth is rah rah rah i'm a rich white man with no clue,All I hear out of Mitt Romney's mouth is RAH RAH RAH I'M A RICH WHITE MAN WITH NO CLUE.
361,#mitt knows about small business he knows how to gobble them up soot them out send jobs overseas along with his money,#Mitt knows about small business? he knows how to gobble them up & soot them out --  send jobs overseas along with his money.
362,this debate about to be on point hope obama wins election dog repeat another year of a black president,This Debate about to be on point hope Obama Wins Election dog Repeat another year of a Black President
367,when obama walked out i puked i puked again after he opened his mouth #romneyryan2012 #obamaslastday,@ChrisGDunn when Obama walked out I puked. I puked again after he opened his mouth. #RomneyRyan2012 #ObamasLastDay
368,romney trying to be likable personal stories can u help us plan parts energy trade skills budget small bus #presidentialdebate,Romney: trying to be likable. Personal stories. Can u help us? Plan? 5 parts --  energy --  trade --  skills --  budget --  small bus. #presidentialdebate
373,if mitt romney wins they'll be no more food stamps tttttttt,If Mitt Romney Wins --  They'll Be No More Food Stamps. -____-tttttttt
374,#obama speech was good he was right but let see what the other guy has to say,#Obama: speech was good he was right but let see what the other guy has to say
375,everybody knows my nigga obama gonna stay president he aint going nowheres,EVERYBODY KNOWS MY NIGGA OBAMA GONNA STAY PRESIDENT HE AINT GOING NOWHERES!!!!
376,look at how mitt romney was looking while obama was talking tho,look at how MITT Romney was looking while obama was talking tho
377,let's be real we wasn't studden this political shit til they let a real nigga in nooow we just gotta keep him in #teamobama,Let's be real --  we wasn't studden this political shit til they let a REAL NIGGA IN --  Nooow we just gotta keep him in (: #TeamObama
378,#romney pullstarts his magic underwear like an old lawnmower and gears up to spew some horse shit #debate,#Romney pull-starts his magic underwear like an old lawnmower and gears up to spew some horse shit. #Debate
379,at the risk to our reputations sherry and i are livestreaming our viewing of the debate at on fb #denverdebate,At the risk to our reputations --  Sherry and I are live-streaming our viewing of the debate at http://t.co/Bfp6Byol (on FB). #DenverDebate
380,mitt romney literally just opened the debate by saying cut taxes for the rich that's not what i'm going to do,Mitt Romney literally just opened the debate by saying Cut taxes for the rich --  that's not what I'm going to do.
382,bo invest in education and trainingchange tax code to help small businessesreduce deficit in a balanced way #debates,BO: Invest in education and training...change tax code to help small businesses...reduce deficit in a balanced way. #debates
385,mitt romney looks like a ken doll he is so pretty,Mitt Romney looks like a ken doll. He is so pretty ...
387,first answer was a whole lot of nothing from #obama just platitudes #cnbc2012 #denverdebate #debates #debate #p2,first answer was a whole lot of nothing from #obama just platitudes #cnbc2012 #denverdebate #debates #debate #P2
398,mitt romney is smirking and shit like he's jigging all over obamabitch ass,Mitt Romney is smirking and shit like he's jigging all over Obama.....bitch ass.
399,obamas thoughts towards mitt romney im boutta rip this niggas muffin top back baby blue,obamas thoughts towards mitt romney im boutta rip this niggas muffin top back baby blue
400,standing and floor sitting room only for viewing of the presidential debate #election2012,Standing (and floor sitting) room only for @lewisandclark viewing of the Presidential Debate. #election2012  http://t.co/k5UXTLry
401,am i the only one who thinks mitt romney is kinda sexy,Am I the only one who thinks Mitt Romney is kinda sexy?
402,obama keeps saying we need to get energy efficient yes refuses to drill #debates,Obama keeps saying we need to get energy efficient yes refuses to drill... #debates @michellemalkin
403,large corporations and conglomerates is where people worked after wwii not small business jobs left america for china #debates,Large corporations and conglomerates is where people worked after WWII not small business. Jobs left America for China. #debates
404,the smartest man in the room sure got shaky with his public speaking skills in the last years nervous petty defensive #denverdebate,The smartest man in the room sure got shaky with his public speaking skills in the last 4 years. Nervous. Petty. Defensive. #DenverDebate
406,together tonight presidential #debate #president #obama and #mitt what topics do you hope they discuss,Together tonight Presidential #Debate #President #Obama and #Mitt What topics do you hope they discuss?
