text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 Changed my mind. Now live tweeting this Full House episode. Uncle Joey Just pulled a classic "cut it out!" haha! #PresidentialDebate what? ,0,253662735714353152,10,04,10,08,0,0,0,2012-10-04 10:08:03
 I don't even fuck with politics but fuck a Mitt Romney. he's a selfish narrow headed arrogant bastard ,0,253663503439777792,10,04,10,11,0,0,0,2012-10-04 10:11:06
 "The answer is 'yes -- ' we can help. Here's an application to work for our household staff." #AnnRomney #Debates ,0,253662680420851712,10,04,10,07,0,0,0,2012-10-04 10:07:50
 Mitt Romney Don't Pay No Tax !! ,1,253663635061231616,10,04,10,11,0,1,0,2012-10-04 10:11:38
 RT @kel12121: #PresidentialDebate is on ,0,253662555275407360,10,04,10,07,0,0,0,2012-10-04 10:07:20
 Don't be funny Mitt... it doesn't work for you. #debates ,0,253662559570374658,10,04,10,07,0,0,0,2012-10-04 10:07:21
 Why are Sock'em Boppers not part of the #presidentialdebate? ,0,253662606357823489,10,04,10,07,0,0,0,2012-10-04 10:07:32
 #NObama #MittsTheTits ,0,253663625963786240,10,04,10,11,0,0,0,2012-10-04 10:11:35
 President Obama mentioned tuition loans and that bitch nigga Romney chuckled....like it was a fuckin joke or sumn.. ,0,253663390298431490,10,04,10,10,0,0,0,2012-10-04 10:10:39
 @FoxNewsLive #debates ,0,253662299842301953,10,04,10,06,0,0,0,2012-10-04 10:06:19
 #Obama ,0,253662375411081216,10,04,10,06,0,0,0,2012-10-04 10:06:37
 "economic patriotism" - Obama FTW #PresidentialDebate ,0,253662634900062210,10,04,10,07,0,0,0,2012-10-04 10:07:39
 * Mutes TV * Romney goodbye .. #PresidentialDebate ,3,253662711467081728,10,04,10,07,0,1,0,2012-10-04 10:07:57
 Mitt trying told hold back his laughter at Obama talkin like a retard #RomneyRyan2012 ,0,253663532929908736,10,04,10,11,0,0,0,2012-10-04 10:11:13
 #TeamObama ,0,253662530080223232,10,04,10,07,0,0,0,2012-10-04 10:07:14
 new economic patriotism = hands off my money #denverdebate ,0,253662454511435776,10,04,10,06,0,0,0,2012-10-04 10:06:56
 #Romney ,0,253662723861278720,10,04,10,08,0,0,0,2012-10-04 10:08:00
 I can be a republican at times when it comes to sale items but I don't trust #mitt's ass ,0,253663713859629056,10,04,10,11,0,0,0,2012-10-04 10:11:56
 Mitt Romney seriously looks like the mayor of whoville it can't be unseen ,2,253663497571926017,10,04,10,11,0,1,0,2012-10-04 10:11:05
 Watching the debate with my daddy. He is so smart! After answers --  he is explaining it all to me. Maybe my dad should run? (; #election2012 ,4,253663496049397760,10,04,10,11,0,1,0,2012-10-04 10:11:04
 #obama ,0,253662602180325376,10,04,10,07,0,0,0,2012-10-04 10:07:31
 Mitt Romney you ugly grey haired fuck . ,0,253662476493783040,10,04,10,07,0,0,0,2012-10-04 10:07:01
 Watching my president @BarackObama  doing his thing at the debate!! #CNNDebate #Obama2012 ,0,253662404985098240,10,04,10,06,0,0,0,2012-10-04 10:06:44
 #Obama . ,2,253662648833564674,10,04,10,07,0,1,0,2012-10-04 10:07:42
 #debates ,0,253663625456263171,10,04,10,11,0,0,0,2012-10-04 10:11:35
 #RomneyRyan2012 ,0,253662712666673152,10,04,10,07,0,1,0,2012-10-04 10:07:58
 Mitt Romney bothers my life.... Idk why ,0,253662538686930944,10,04,10,07,0,0,0,2012-10-04 10:07:16
 Lol idk I know I know nothing about politics I just don't want another president besides Obama I like him. ,0,253662736171560960,10,04,10,08,0,0,0,2012-10-04 10:08:03
 #Obama2012 ,0,253662286990946305,10,04,10,06,0,0,0,2012-10-04 10:06:16
 Way to disengage. Silly Americans who decide not to watch debates. #debates ,0,253662647684325376,10,04,10,07,0,0,0,2012-10-04 10:07:42
 I wish I could vote.. #RomneyRyan2012 ,0,253663709006819330,10,04,10,11,0,0,0,2012-10-04 10:11:55
 The govt doesn't need to put more money and focus into education. WE need to put more effort into raising our kids. #PresidentialDebate ,1,253663552865443840,10,04,10,11,0,1,0,2012-10-04 10:11:18
 I'd rather go to a strip club than watch the #presidentialdebate --  because at least those liars have boobs. #fuckpolitics ,0,253663701008273408,10,04,10,11,0,0,0,2012-10-04 10:11:53
 My president my president I fuccin love my president #TeamObama ,2,253663652190748672,10,04,10,11,0,1,0,2012-10-04 10:11:42
 Barack Obama is that guy #debates ,0,253663553863688192,10,04,10,11,0,0,0,2012-10-04 10:11:18
 Literally embarrassed cos Mitt Romney's from my state. ,0,253662513391075328,10,04,10,07,0,0,0,2012-10-04 10:07:10
 RT @Misstrophy1987: Doesn't take much he makes his self look stupid!!!! RT @TreyLongz Obama bout to make mitt Romney look stupid<- LOL ,0,253663470246047745,10,04,10,10,0,0,0,2012-10-04 10:10:58
 @TheXFactorUSA was good!! Now time for the #presidentialdebate #obama2012 ,0,253662413084295168,10,04,10,06,0,0,0,2012-10-04 10:06:46
 Obamas Campaiqn Sloqan Should Be " Once You Go Black  --  You Can NEVER Go Back " #TeamObama . (: Ctfuu . ,0,253663633488351232,10,04,10,11,0,0,0,2012-10-04 10:11:37
 Mitt --  that was actually rather adorable #DenverDebate #bromance ,0,253662488854409216,10,04,10,07,0,0,0,2012-10-04 10:07:04
 Presidential candidate Mitt Romney takes the stage for his two minutes. #election #vote ,0,253662513898586113,10,04,10,07,0,0,0,2012-10-04 10:07:10
 Mitt Romney is so sleazy. How can anyone believe what comes out of his mouth? #presidentialdebate ,0,253663390214533120,10,04,10,10,0,0,0,2012-10-04 10:10:39
 Mitt Romney can gettttt itttttt #dilf ,0,253662680353759233,10,04,10,07,0,1,0,2012-10-04 10:07:50
 #Romney enough said. ,1,253663533961715713,10,04,10,11,0,1,0,2012-10-04 10:11:13
 Lets hear it #Romney #debates #electionyear ,3,253662800579280896,10,04,10,08,0,1,0,2012-10-04 10:08:19
 The #denverdebate is underway! What will Romney & Obama offer on #SocialSecurity --  #Medicare --  #unemployment Ins ? ,0,253662312068685824,10,04,10,06,0,0,0,2012-10-04 10:06:22
 #TeamObama ,1,253663563045023745,10,04,10,11,0,1,0,2012-10-04 10:11:20
 Watching My President #Obama ,1,253662394889404418,10,04,10,06,0,1,0,2012-10-04 10:06:42
 My President #debates! And recognizes his woman in his first breath. Love them! #blacklove 20th #Anniversary http://t.co/XgjDelye ,0,253662349708369920,10,04,10,06,0,0,0,2012-10-04 10:06:31
 Romney voice is boring! #PresidentialDebate #2012 ,0,253662824352604160,10,04,10,08,0,0,0,2012-10-04 10:08:24
 I feel like Mitt Romney fake af. ,1,253662556948946944,10,04,10,07,0,1,0,2012-10-04 10:07:21
 Obama is doing exactly what Gore did with "he and I agree" .. which means ROMNEY IS DRIVING THE POINTS EVEN EARLY #denverdebate ,0,253663424016424960,10,04,10,10,0,0,0,2012-10-04 10:10:47
 #G30W Happy 20th Anniversary to President and Mrs Obama http://t.co/0fjnBkke ,0,253663424016424961,10,04,10,10,0,0,0,2012-10-04 10:10:47
 I hate Mitt Romney... A lot ,1,253662602452955137,10,04,10,07,0,1,0,2012-10-04 10:07:31
 Commence live tweeting the #PresidentialDebate. Romney's facial expressions are going to make some awesome gifs tomorrow. ,0,253662853553348608,10,04,10,08,0,0,0,2012-10-04 10:08:31
 Happy anniversary Barack Obama! #PresidentialDebate ,1,253662885883035648,10,04,10,08,0,1,0,2012-10-04 10:08:39
 Stop debating things that don't matter. Tune into the real debate. #presidentialdebate ,3,253663253610246146,10,04,10,10,0,1,0,2012-10-04 10:10:07
 #MittRomney ,1,253663030779473920,10,04,10,09,0,1,0,2012-10-04 10:09:14
 me! RT @WilHeuser: Watching #PresidentialDebate with fam and good friends.. Who else is watching? ,0,253663340100984832,10,04,10,10,0,0,0,2012-10-04 10:10:27
 I've been a journalist for too long --  the answer straight on shots freak me out. #debates #election2012 ,0,253663214280257536,10,04,10,09,0,0,0,2012-10-04 10:09:57
 Currently watching the debates . #Obama2012 ,1,253662241444999168,10,04,10,06,0,1,0,2012-10-04 10:06:05
 Bummed I can't watch Mitt Romney prove what a wish-washy republican he is until tomorrow morning. ,0,253663285264658432,10,04,10,10,0,0,0,2012-10-04 10:10:14
 Plan for jobs? Jobs for Unions #Obama2012  #Debate2012 ,0,253663314771582976,10,04,10,10,0,0,0,2012-10-04 10:10:21
 #DenverDebate #CantAfford4More Obammy is starting to squirm a bit ,0,253663298149560320,10,04,10,10,0,0,0,2012-10-04 10:10:17
 Mitt Romney needs to stop with all that fake laughing and take his ass to Shady Oak's Retirement Home. ,0,253662253772054528,10,04,10,06,0,0,0,2012-10-04 10:06:08
 #Romney habla de presupuesto equilibrado pero republicanos son campeones de los deficits ,0,253662928832708609,10,04,10,08,0,0,0,2012-10-04 10:08:49
 Obama wants trickle down government #Romney ,0,253662958389968896,10,04,10,08,0,0,0,2012-10-04 10:08:56
 Shout out to Mitt Romney for giving Obama the dick. #RomneyRyan2012 ,2,253663220315848704,10,04,10,09,0,1,0,2012-10-04 10:09:59
 Let's go!! #PresidentialDebate ,1,253662618127056896,10,04,10,07,1,0,253662045159956480,2012-10-04 10:07:35
 Shut up Mittens. #PresidentialDebate ,0,253663050580770816,10,04,10,09,0,0,0,2012-10-04 10:09:18
 Watch the debate between Mitt and Barack! This is important for those that are part of The Barack Obama Campaign! #Obama2012 #BO2012 ,0,253662929155682304,10,04,10,08,0,0,0,2012-10-04 10:08:49
 #TrickleDownGovernment -Go Mitt #Mitt2012 #DenverDebate #debate2012 #tcot #p2 ,0,253663067743875072,10,04,10,09,0,0,0,2012-10-04 10:09:22
 presidential debate is going to be a fist fight #obama ,1,253662836276998145,10,04,10,08,1,0,253661773968850944,2012-10-04 10:08:27
 Romney cool doe not cool enuff to win vote obama #Debates ,0,253662857831534592,10,04,10,08,0,0,0,2012-10-04 10:08:32
 President Obama got that face like stfu hoe . ,0,253663159712358401,10,04,10,09,0,0,0,2012-10-04 10:09:44
 I think I'm gonna be retweeting @bergalicious_23 a lot tonight.. #2012Debate #RomneyRyan2012 ,1,253662981253128192,10,04,10,09,0,1,0,2012-10-04 10:09:02
 President Obama is so smooth. ,28,253662911514415104,10,04,10,08,1,0,253661788002996224,2012-10-04 10:08:45
 #Romney has a real plan for job growth. ,0,253662894489759746,10,04,10,08,0,0,0,2012-10-04 10:08:41
 RT @Chrisk404: 5 million more people are on food stamps now since Obama has been president. ,0,253663557084934144,10,04,10,11,1,0,253658939210735616,2012-10-04 10:11:19
 Watching the #presidentialdebate with the parents... ,0,253663104418856960,10,04,10,09,0,0,0,2012-10-04 10:09:31
 Does President Obama know what trickle down is? The question wasn't education. ,0,253663117760933888,10,04,10,09,0,0,0,2012-10-04 10:09:34
 Big situation needs big answers not good bumper sticker quotes #teamobama ,0,253663344345616384,10,04,10,10,0,0,0,2012-10-04 10:10:28
 RT @henryvsop: #Obama ,4,253663151059513344,10,04,10,09,1,0,253661805166084098,2012-10-04 10:09:42
 President Obama is thinkin right now...I should be at da White House fuckin my wife right now but i gotta look at dis pasty white bastard ,4,253663140200448001,10,04,10,09,0,1,0,2012-10-04 10:09:40
 "Romney is going to be very tough tonight. This could get heated." Chris Wallace #DenverDebate #tcot ,0,253662849191256064,10,04,10,08,0,0,0,2012-10-04 10:08:30
 #Obama be giving him dirty ass looks!!! ,1,253662881520943104,10,04,10,08,0,1,0,2012-10-04 10:08:38
 I don't trust this mitt romney guy ... ,0,253663062891036672,10,04,10,09,0,0,0,2012-10-04 10:09:21
 #debate2012 Mitt Romney just gave us five solid ways he is going to create more jobs. ,0,253662924453842944,10,04,10,08,0,0,0,2012-10-04 10:08:48
 Government trying to keep education prices low? Lol giving out money to do that has failed and you've saturated the job market #debates ,0,253663301953806336,10,04,10,10,0,0,0,2012-10-04 10:10:18
 #Obama!!!!!!! ,0,253662949716135936,10,04,10,08,0,0,0,2012-10-04 10:08:54
 Here we goo! #PresidentialDebate ,1,253663427501903872,10,04,10,10,1,0,253661974158782466,2012-10-04 10:10:48
 RT @EazyV: Like fuck mitt Romney he's a god damn fraud!!!!!! ,1,253663183988981760,10,04,10,09,1,0,253661867766054912,2012-10-04 10:09:50
 @NiallOfficial @BarackObama your favorite man --  is having his #PresidentialDebate. You should watch lol ,0,253662253264564224,10,04,10,06,0,0,0,2012-10-04 10:06:08
 Trickle-down government! What a great line!  #GOP ,0,253663134466854912,10,04,10,09,0,0,0,2012-10-04 10:09:38
 #Romney did a better job on that first one tho. #DebateNight  #goBarackObama ,0,253663340017119232,10,04,10,10,0,0,0,2012-10-04 10:10:27
 President Obama you had me at these two words TUITION LOW ,0,253663348032434177,10,04,10,10,0,0,0,2012-10-04 10:10:29
 #RomneyRyan2012 Presidential Debate ,0,253663269032718336,10,04,10,10,0,0,0,2012-10-04 10:10:10
 How bad is it when I watch the #denverdebate I can visualize a #snl skit? Lol ,0,253662248952807424,10,04,10,06,0,0,0,2012-10-04 10:06:07
 Yesssss for that shout out to your wife..... Uhhh I love this man #Obama2012 ,0,253662240971051008,10,04,10,06,0,0,0,2012-10-04 10:06:05
 IDK --  I really don't think you can "make America energy independent" by not wanting to invest in solar/wind --  Mittens. #presidentialdebate ,0,253663151629950976,10,04,10,09,0,0,0,2012-10-04 10:09:42
 #Romney is already schooling #Obama. #PresidentialDebate ,1,253663208022372353,10,04,10,09,0,1,0,2012-10-04 10:09:56
 #myview #debate #obama http://t.co/juLtViO2 ,0,253662228102922241,10,04,10,06,0,0,0,2012-10-04 10:06:02
 Romney coming out strong! Good job Romney! #tcot ,0,253662954568949761,10,04,10,08,0,0,0,2012-10-04 10:08:55
 Romney STFU when you in the presence of a real nigga #OBAMA ,0,253662962127089664,10,04,10,08,0,0,0,2012-10-04 10:08:57
 #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama #Obama  #Obama #Obama #Obama #Obama  #Obama  #Obama ,2,253663238103916546,10,04,10,10,0,1,0,2012-10-04 10:10:03
 Watching The Presidential Debate @GME #OBAMA ,0,253662249577758720,10,04,10,06,0,0,0,2012-10-04 10:06:07
 #Romney says he's concerned that the path we are on has not been successful. #PatchPolitics ,0,253662966879232002,10,04,10,08,0,0,0,2012-10-04 10:08:58
 President Obama: 'The question here tonight is not where we’ve been — it’s where we’re going' http://t.co/fIyDn6yy #Debates ,5,253662268447944704,10,04,10,06,0,1,0,2012-10-04 10:06:12
 Fuck Mitt Romney .... #OBAMA ,2,253662895060185088,10,04,10,08,1,0,253662179386093569,2012-10-04 10:08:41
 i've been out of work for three years can ya help me? you talking to me? #mittromney ,11,253662822515474432,10,04,10,08,0,1,0,2012-10-04 10:08:24
 -mitt romney<< ,2,253662739103358977,10,04,10,08,0,1,0,2012-10-04 10:08:04
 Watching the debate and romney's smirk...he just creeps me out #DenverDebate ,0,253663717500260353,10,04,10,11,0,0,0,2012-10-04 10:11:57
 RT @nacho_LIEBre: highest national debt and highest unemployment! great president! #jk #NObama ,1,253663624923594753,10,04,10,11,1,0,253656787650240512,2012-10-04 10:11:35
 #PresidentialDebate #Obama4MoreYears #Obama #ObamaCampaign2012 ,1,253662347212771330,10,04,10,06,0,1,0,2012-10-04 10:06:31
 #obama is #blazing like a machine gun! #debate ,0,253663658402512896,10,04,10,11,0,0,0,2012-10-04 10:11:43
 #TeamHumphries >>>>> #TeamRomney #TeamObama ,2,253662728516927488,10,04,10,08,0,1,0,2012-10-04 10:08:01
 #Romney "the answer is yes.  We can help but it's going to take a different approach." ,0,253662656534282240,10,04,10,07,0,0,0,2012-10-04 10:07:44
 People expect Obama to clean up the worst economy America has seen since  The Great Depression in one term --  stop it. #Obama2012 ,0,253663599694856192,10,04,10,11,0,0,0,2012-10-04 10:11:29
 Ew why did Obama touch Romney?? I hope Mr. President doesn't get cooties! #thegreatdebate ,0,253662773446324224,10,04,10,08,0,0,0,2012-10-04 10:08:12
 "New economic patriotism." What's he going to use THAT to justify? #debates ,0,253662413277253633,10,04,10,06,0,0,0,2012-10-04 10:06:46
 shuddup mitt romney ,0,253663700827901952,10,04,10,11,0,0,0,2012-10-04 10:11:53
 I can't even deal with looking at Mitt Romney's face. He shouldn't look into the camera. ,0,253662786331226112,10,04,10,08,0,0,0,2012-10-04 10:08:15
 #PresidentialDebate #pumped #OBAMA2012 ,1,253662583029112832,10,04,10,07,0,1,0,2012-10-04 10:07:27
 Is Mitt Romney dumb as hell? Lol cutting small business will take away A BUNCH of people's jobs ,0,253663461731627010,10,04,10,10,0,0,0,2012-10-04 10:10:56
 ,0,253662828282654720,10,04,10,08,0,0,0,2012-10-04 10:08:25
 my followers are about to see a ton of ranting tweets about how much i hate romney. #prepareyourselves #sorry #Obama2012 ,0,253663486670946304,10,04,10,11,0,0,0,2012-10-04 10:11:02
 RT @xx_Harris: I don't care what anyone says OBAMA is going to be  PRESIDENT again ,7,253663691860475906,10,04,10,11,1,0,253658245581897728,2012-10-04 10:11:51
 Presidential debate!!! Starting the morning with some proper education and entertainment #debate #elections #obama #romney ,0,253662350052323328,10,04,10,06,0,0,0,2012-10-04 10:06:31
  --  Obama Obama Obama,0,253663646125809665,10,04,10,11,0,0,0,2012-10-04 10:11:40
 RT @hello_im_hb: so pumped for the political debate tonight! #obama2012 ,0,253662592776683521,10,04,10,07,1,0,253647145041805313,2012-10-04 10:07:29
 I know what jobs Romney is creating. Fact checkers #debates ,0,253663726090194944,10,04,10,11,0,0,0,2012-10-04 10:11:59
 You better wish your boo HAPPY ANNIVERSARY before you answer the question! #PresidentialDebate2012 #obama2012 ,0,253662429916065792,10,04,10,06,0,0,0,2012-10-04 10:06:50
 Mitt Romney don't pay no tax --  Mitt Romney don't pay no tax! ,1,253662674662076416,10,04,10,07,0,1,0,2012-10-04 10:07:49
 Obama is agreeing with Romney #weird #presidentialdebate ,0,253663658943586304,10,04,10,11,0,0,0,2012-10-04 10:11:43
 Happy Anniversary Mr and Mrs Obama.  Best wishes for many more wonderful years. #debate #obama2012 ,0,253662404146262016,10,04,10,06,0,0,0,2012-10-04 10:06:44
 Do you hear this wonderful Mann.. #Obama2012 ,0,253662492344086528,10,04,10,07,0,0,0,2012-10-04 10:07:05
 Oh good he did it! Good job romney! #DenverDebate ,0,253662500934021122,10,04,10,07,0,0,0,2012-10-04 10:07:07
 #youtubepolitics  yessss for lowering tuition #obama ,0,253663515552931840,10,04,10,11,0,0,0,2012-10-04 10:11:09
 Yesss throw some shade #PresidentialDebate ,1,253662782577315840,10,04,10,08,0,1,0,2012-10-04 10:08:14
 Real man!!!!  RT @WOSMINISTRY: What a way to open up by celebrating your wife!!!!! I love my President!!!!!! #PresidentialDebate ,0,253662500934021121,10,04,10,07,0,0,0,2012-10-04 10:07:07
